=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.1%         6.01
  E         8      49.1%         3.93
  LP-E      2      41.7%         0.83
  合计       22                   10.77  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     596    12.34   |############################            |
     597    10.87   |########################                |
     598     5.51   |###########                             |
     599     5.86   |############                            |
     600    13.62   |###############################         |
     601    11.87   |##########################              |
     602    11.44   |#########################               |
     603    12.17   |###########################             |
     604    10.87   |########################                |
     605    11.12   |#########################               |
     606    12.31   |###########################             |
     607    10.97   |########################                |
     608     4.83   |#########                               |
     609     6.73   |##############                          |
     610    15.14   |##################################      |
     611    12.50   |############################            |
     612    12.97   |#############################           |
     613    12.18   |###########################             |
     614    12.83   |#############################           |
     615    13.27   |##############################          |
     616    11.80   |##########################              |
     617     7.67   |################                        |
     618     1.70   |##                                      |
     619    10.67   |#######################                 |
     620    12.54   |############################            |
     621    11.63   |##########################              |
     622    12.52   |############################            |
     623    11.91   |###########################             |
     624    11.23   |#########################               |
     625    12.64   |############################            |
     626     9.37   |####################                    |
     627     0.83   |                                        |
     628     8.80   |###################                     |
     629    11.10   |#########################               |
     630    12.03   |###########################             |
     631    11.57   |##########################              |
     632    12.57   |############################            |
     633    13.27   |##############################          |
     634    11.07   |########################                |
     635    12.81   |#############################           |
     636     4.72   |#########                               |
     637     1.37   |#                                       |
     638    13.44   |##############################          |
     639    13.21   |##############################          |
     640    12.27   |###########################             |
     641    12.01   |###########################             |
     642    11.09   |#########################               |
     643    13.47   |##############################          |
     644    12.98   |#############################           |
     645     6.08   |############                            |
     646     1.17   |                                        |
     647    11.69   |##########################              |
     648    12.97   |#############################           |
     649    11.88   |##########################              |
     650    13.88   |###############################         |
     651    11.20   |#########################               |
     652    15.00   |##################################      |
     653     8.63   |###################                     |
     654    12.65   |############################            |
     655     0.92   |                                        |
     656     8.93   |###################                     |
     657    12.22   |###########################             |
     658    15.58   |###################################     |
     659    13.42   |##############################          |
     660    12.70   |############################            |
     661    13.07   |#############################           |
     662    13.54   |##############################          |
     663    11.84   |##########################              |
     664     1.00   |                                        |
     665     9.50   |#####################                   |
     666    11.88   |##########################              |
     667    13.17   |##############################          |
     668    11.92   |###########################             |
     669     8.75   |###################                     |
     670    13.13   |#############################           |
     671    13.03   |#############################           |
     672    10.10   |######################                  |
     673    11.95   |###########################             |
     674     1.00   |                                        |
     675    10.64   |#######################                 |
     676    13.99   |################################        |
     677    12.84   |#############################           |
     678    14.22   |################################        |
     679    11.74   |##########################              |
     680    14.23   |################################        |
     681    11.55   |##########################              |
     682    10.48   |#######################                 |
     683     0.93   |                                        |
     684    10.80   |########################                |
     685    14.87   |##################################      |
     686    13.03   |#############################           |
     687    12.74   |#############################           |
     688    11.91   |###########################             |
     689    14.71   |#################################       |
     690    15.92   |####################################    |
     691    10.33   |#######################                 |
     692     1.03   |                                        |
     693    13.23   |##############################          |
     694    12.98   |#############################           |
     695    14.05   |################################        |
     696    14.90   |##################################      |
     697    14.52   |#################################       |
     698    13.23   |##############################          |
     699    12.70   |############################            |
     700     9.42   |####################                    |
     701     1.10   |                                        |
     702    13.43   |##############################          |
     703    14.07   |################################        |
     704    11.58   |##########################              |
     705    15.92   |####################################    |
     706    13.63   |###############################         |
     707    13.97   |################################        |
     708    14.60   |#################################       |
     709    11.07   |########################                |
     710     1.48   |#                                       |
     711    11.00   |########################                |
     712    14.66   |#################################       |
     713    14.85   |##################################      |
     714    14.37   |################################        |
     715    13.68   |###############################         |
     716    14.65   |#################################       |
     717    14.65   |#################################       |
     718    14.10   |################################        |
     719     2.42   |###                                     |
     720    10.70   |########################                |
     721    11.47   |#########################               |
     722    14.30   |################################        |
     723    13.67   |###############################         |
     724    14.05   |################################        |
     725    14.36   |################################        |
     726    14.75   |#################################       |
     727    11.08   |#########################               |
     728     1.23   |#                                       |
     729    12.00   |###########################             |
     730    14.23   |################################        |
     731    13.30   |##############################          |
     732    14.97   |##################################      |
     733    14.22   |################################        |
     734    11.90   |##########################              |
     735    10.23   |######################                  |
     736     1.25   |#                                       |
     737     8.30   |##################                      |
     738     9.83   |#####################                   |
     739     9.60   |#####################                   |
     740     9.17   |####################                    |
     741     9.75   |#####################                   |
     742     8.31   |##################                      |
     743     3.20   |#####                                   |
     744     6.63   |##############                          |
     745     9.50   |#####################                   |
     746    10.37   |#######################                 |
     747    12.50   |############################            |
     748    11.30   |#########################               |
     749    12.77   |#############################           |
     750     7.30   |###############                         |
     751     8.61   |##################                      |
     752     1.31   |#                                       |
     753     7.32   |###############                         |
     754    12.39   |############################            |
     755    12.37   |############################            |
     756    11.00   |########################                |
     757    11.60   |##########################              |
     758    13.04   |#############################           |
     759    11.55   |##########################              |
     760     4.23   |########                                |
     761     1.60   |#                                       |
     762    10.73   |########################                |
     763    13.63   |###############################         |
     764     9.90   |######################                  |
     765    13.37   |##############################          |
     766    13.03   |#############################           |
     767    11.84   |##########################              |
     768    12.03   |###########################             |
     769     8.53   |##################                      |
     770     1.03   |                                        |
     771     9.80   |#####################                   |
     772    13.71   |###############################         |
     773    11.88   |##########################              |
     774    13.72   |###############################         |
     775    13.86   |###############################         |
     776     7.91   |#################                       |
     777    13.60   |###############################         |
     778    12.20   |###########################             |
     779     1.10   |                                        |
     780     4.90   |#########                               |
     781    14.05   |################################        |
     782    12.98   |#############################           |
     783     9.26   |####################                    |
     784    15.41   |###################################     |
     785    13.22   |##############################          |
     786    14.17   |################################        |
     787    12.78   |#############################           |
     788     4.30   |########                                |
     789     6.04   |############                            |
     790    12.44   |############################            |
     791    14.10   |################################        |
     792    11.77   |##########################              |
     793    13.63   |###############################         |
     794    13.73   |###############################         |
     795    15.65   |####################################    |
     796    13.16   |##############################          |
     797     0.87   |                                        |
     798     6.37   |#############                           |
     799    15.50   |###################################     |
     800    14.72   |#################################       |
     801    14.75   |#################################       |
     802    14.00   |################################        |
     803    15.87   |####################################    |
     804    14.47   |#################################       |
     805    15.90   |####################################    |
     806    15.13   |##################################      |
     807     5.28   |##########                              |
     808     8.83   |###################                     |
     809    15.53   |###################################     |
     810    15.48   |###################################     |
     811    14.93   |##################################      |
     812    13.57   |###############################         |
     813    15.45   |###################################     |
     814    14.58   |#################################       |
     815    16.26   |#####################################   |
     816    12.57   |############################            |
     817     2.98   |#####                                   |
     818     6.48   |#############                           |
     819    15.91   |####################################    |
     820    16.11   |#####################################   |
  最小 0.80 / 最大 17.25 / 均值 10.73 / 极差 16.45

=== 每核明细 ===
  cpu0   [P   ] 利用率  80.0%   平均频率   3927 MHz
  cpu1   [P   ] 利用率  83.3%   平均频率   4168 MHz
  cpu2   [P   ] 利用率  66.7%   平均频率   3926 MHz
  cpu3   [P   ] 利用率 100.0%   平均频率   4098 MHz
  cpu4   [P   ] 利用率  75.0%   平均频率   3896 MHz
  cpu5   [P   ] 利用率  80.0%   平均频率   3892 MHz
  cpu6   [P   ] 利用率  60.0%   平均频率   3895 MHz
  cpu7   [P   ] 利用率  80.0%   平均频率   3745 MHz
  cpu8   [P   ] 利用率  75.0%   平均频率   3753 MHz
  cpu9   [P   ] 利用率  80.0%   平均频率   3699 MHz
  cpu10  [P   ] 利用率  66.7%   平均频率   3808 MHz
  cpu11  [P   ] 利用率  66.7%   平均频率   3786 MHz
  cpu12  [E   ] 利用率  60.0%   平均频率   2923 MHz
  cpu13  [E   ] 利用率  80.0%   平均频率   2932 MHz
  cpu14  [E   ] 利用率  60.0%   平均频率   2954 MHz
  cpu15  [E   ] 利用率  71.4%   平均频率   2944 MHz
  cpu16  [E   ] 利用率  80.0%   平均频率   2790 MHz
  cpu17  [E   ] 利用率  83.3%   平均频率   2818 MHz
  cpu18  [E   ] 利用率  80.0%   平均频率   2775 MHz
  cpu19  [E   ] 利用率  83.3%   平均频率   2840 MHz
  cpu20  [LP-E] 利用率  60.0%   平均频率   2116 MHz
  cpu21  [LP-E] 利用率  40.0%   平均频率   2055 MHz

=== CPU 温度 ===
  传感器                           起始      均值      最高      末值
  Package id 0               95.0°   93.2°   99.0°   98.0°
                           温升 +3.0°   （最高-最低 17.0°）
  Core 0                     80.0°   78.7°   88.0°   88.0°
                           温升 +8.0°   （最高-最低 17.0°）
  Core 1                     75.0°   78.3°   88.0°   88.0°
                           温升 +13.0°   （最高-最低 17.0°）
  Core 12                    95.0°   89.9°   99.0°   93.0°
                           温升 -2.0°   （最高-最低 26.0°）
  Core 16                    92.0°   87.7°   97.0°   96.0°
                           温升 +4.0°   （最高-最低 24.0°）
